dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto,service,state,is_anomaly
0.377715,10,6,900,268,39.712483,254,252,17155.79297,4744.317871,2,1,39.062889,68.855602,2019.145872,110.378195,255,1543620575,4138798627,255,0.109884,0.033433,0.076451,90,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
1e-05,2,0,1382,0,100000.0025,254,0,552800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,691,0,0,0,39,2,15,15,1,39,0,0,0,15,39,0,udp,-,INT,1
5e-06,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,udp,-,INT,1
0.924361,10,8,670,354,18.391083,254,252,5218.740234,2682.93457,2,1,102.706778,120.15157,5635.294277,239.489078,255,550857801,4026551473,255,0.099232,0.057661,0.041571,67,44,0,0,1,1,1,1,1,1,0,0,0,20,1,0,tcp,-,FIN,1
0.489426,10,6,534,268,30.648148,254,252,7862.271484,3661.432129,2,1,51.491667,79.666797,2873.145411,124.021617,255,1967700252,3518278631,255,0.148964,0.091086,0.057878,53,45,0,0,11,1,2,2,1,4,0,0,0,5,4,0,tcp,-,FIN,1
0.774961,10,10,948,1368,24.517363,62,252,8815.927734,12718.05957,2,2,86.038667,79.766445,5433.347299,127.706703,255,1187708586,792490675,255,0.122617,0.057054,0.065563,95,137,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,http,FIN,1
0.722543,10,6,950,268,20.76001,254,252,9466.564453,2480.12915,2,1,72.920333,125.111398,3760.893451,190.5885,255,3855732580,157864668,255,0.203223,0.096967,0.106256,95,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,tcp,http,FIN,1
0.272292,10,8,800,1456,62.432979,62,252,21153.76172,37430.40625,2,2,30.254667,33.77457,1461.39738,47.732516,255,734608271,4180993585,255,0.077644,0.035189,0.042455,80,182,1,322,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.487087,10,6,756,268,30.795319,254,252,11184.86035,3679.01416,2,1,51.292222,75.225398,2644.888849,108.914906,255,1466934255,3141381216,255,0.174466,0.110959,0.063507,76,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,1
0.491442,12,10,2554,638,42.731391,254,252,38124.53906,9360.208984,3,3,44.646362,52.421891,2396.681583,63.075848,255,3831095047,3987614138,255,0.048489,0.019644,0.028845,213,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
2.327508,26,22,9939,1866,20.193271,62,252,32848.86719,6125.005859,10,8,93.081202,106.726906,4912.671119,137.51775,255,2271021326,798000365,255,0.159118,0.086241,0.072877,382,85,0,0,1,1,1,1,1,2,0,0,0,1,1,0,tcp,smtp,FIN,1
0.369408,12,6,6064,268,46.019576,254,252,120387.2109,4851.004883,3,1,30.883544,61.702398,1772.812652,91.145961,255,2950285634,2970974519,255,0.130236,0.060887,0.069349,505,45,1,0,2,1,1,2,1,1,0,0,1,2,1,0,tcp,http,FIN,1
3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,8,2,3,1,1,6,0,0,0,2,7,0,udp,-,INT,1
2.301801,12,10,1110,852,9.123291,254,252,3538.099121,2665.73877,3,2,204.626551,242.741891,15157.32031,366.767531,255,3332538515,1889242481,255,0.19025,0.117116,0.073134,93,85,0,0,2,1,2,2,1,1,0,0,0,2,4,0,tcp,-,FIN,1
0.915126,10,8,566,354,18.576676,254,252,4458.402344,2710.009277,2,1,101.680667,122.140711,6405.010799,175.528188,255,2173553133,3179224677,255,0.100654,0.059486,0.041168,57,44,0,0,3,1,2,1,1,1,0,0,0,2,4,0,tcp,http,FIN,1
0.223253,10,8,810,1710,76.146794,62,252,26122.83008,53643.17578,2,2,24.805889,30.130857,1345.20854,53.937129,255,3053616772,3784395054,255,0.052764,0.00776,0.045004,81,214,1,443,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,9,9,9,36,0,0,0,10,36,0,udp,dns,INT,1
4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,idpr,-,INT,1
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,3,3,3,3,0,0,0,3,11,0,udp,dns,INT,1
4e-06,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,27,27,9,34,0,0,0,27,34,0,udp,dns,INT,1
59.988781,5184,792,6874802,34802,99.601957,62,252,916634.875,4635.399902,2591,6,11.598765,75.622852,1426.555253,86.096883,255,3956603899,1912303273,255,0.142412,0.055731,0.086681,1326,44,0,0,1,3,2,1,1,1,0,0,0,1,1,0,tcp,smtp,CON,1
0.412288,10,6,880,268,36.382334,254,252,15367.89746,4346.476074,2,1,45.795556,65.581203,2447.266029,104.140273,255,2553859478,112140526,255,0.14749,0.084377,0.063113,88,45,1,0,1,1,1,1,1,2,0,0,1,5,1,0,tcp,http,FIN,1
19.823965,44,42,4188,3780,4.28774,254,60,1651.738159,1489.106689,0,0,460.175187,469.964562,548.2855,541.465,0,0,0,0,0.0,0.0,0.0,95,90,0,0,1,0,3,1,1,9,0,0,0,2,1,0,udp,dns,CON,1
6e-06,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,22,1,0,udp,-,INT,1
0.660501,8,8,364,552,22.710034,62,252,3863.733643,5850.104492,1,2,94.357288,87.50243,6710.088273,207.575969,255,1028718133,4237308742,255,0.099019,0.047242,0.051777,46,69,0,0,1,1,2,1,1,2,0,0,0,2,1,0,tcp,ftp-data,FIN,1
1e-05,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,13,13,8,26,0,0,0,13,26,0,udp,dns,INT,1
0.364037,10,6,1054,268,41.204602,254,252,20855.02344,4922.57666,2,1,40.374444,62.219,2021.98056,91.577883,255,1259221636,1778326637,255,0.089862,0.052928,0.036934,105,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.364983,12,22,890,22494,90.415172,62,252,17885.76563,470641.0938,2,9,33.180271,13.784333,1708.916068,1592.436034,255,922687790,2500914819,255,0.110652,0.039349,0.071303,74,1022,1,10547,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
1e-06,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,16,16,16,26,0,0,0,17,26,0,udp,dns,INT,1
0.485403,8,8,364,670,30.902158,62,252,5257.487305,9674.435547,1,2,69.343283,62.501855,4697.300663,129.460008,255,822123019,686456767,255,0.09296,0.047164,0.045796,46,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,ftp-data,FIN,1
4.429812,372,70,465033,3944,99.552759,62,252,837566.9375,7021.51709,183,8,11.972465,62.979535,1373.429949,77.279391,255,1895606676,3706836150,255,0.122314,0.061373,0.060941,1250,56,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
6e-06,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,5,2,2,2,1,2,0,0,0,2,5,0,udp,-,INT,1
0.744597,10,6,566,268,20.145125,254,252,5479.474121,2406.670898,2,1,76.617,110.471,4345.646506,180.168656,255,3162519855,35997499,255,0.283069,0.192233,0.090836,57,45,1,0,7,1,1,1,1,6,0,0,1,1,6,0,tcp,http,FIN,1
0.540264,12,12,574,682,42.571779,254,252,7803.592285,9269.541992,3,4,49.114911,44.686727,2428.602153,51.997219,255,463360097,665486597,255,0.062412,0.047912,0.0145,48,57,0,0,3,1,2,2,1,4,0,0,0,2,3,0,tcp,ftp,FIN,1
7e-06,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,udp,-,INT,1
1.658999,10,20,786,16976,17.480421,62,252,3414.106934,77772.20313,2,7,184.333222,84.598262,11043.75196,8736.629897,255,654607172,3523154692,255,0.127528,0.050903,0.076625,79,849,1,7838,1,1,2,1,1,1,0,0,1,1,2,0,tcp,http,FIN,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,7,6,2,6,0,0,0,6,16,0,udp,dns,INT,1
9e-06,2,0,358,0,111111.1072,254,0,159111104.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,179,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,udp,-,INT,1
0.788452,10,8,564,354,21.561236,254,252,5154.403809,3145.403809,2,1,84.641667,100.326,5921.837569,135.081813,255,3252433386,4263938616,255,0.104187,0.086162,0.018025,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.852086,12,6,5742,268,19.951038,254,252,49422.24219,2103.073975,3,1,74.615998,150.457797,4785.041254,261.410547,255,396158578,3751449889,255,0.167604,0.09979,0.067814,479,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.333285,10,6,772,268,45.006525,254,252,16682.41797,5376.779785,2,1,35.417556,56.287398,1810.732061,87.205906,255,388030411,4073303211,255,0.085607,0.051839,0.033768,77,45,1,0,2,1,1,1,1,1,0,0,1,34,1,0,tcp,http,FIN,1
1.111563,10,8,564,354,15.29378,254,252,3656.113281,2231.092773,2,1,123.398,145.447281,7233.840571,214.463313,255,2506171666,145215046,255,0.176731,0.093423,0.083308,56,44,0,0,3,1,1,1,1,1,0,0,0,3,1,0,tcp,-,FIN,1
1.263797,10,6,2952,268,11.868994,254,252,16819.15625,1417.949219,2,1,126.261111,233.780406,6862.346555,296.117875,255,421268452,1514106902,255,0.154948,0.094891,0.060057,295,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,1
0.962269,10,8,564,354,17.666577,254,252,4223.351074,2577.241943,2,1,102.074667,128.071141,6382.622642,192.102563,255,3724885387,217164977,255,0.14546,0.06577,0.07969,56,44,0,0,2,1,4,1,1,1,0,0,0,2,11,0,tcp,-,FIN,1
0.484148,10,10,956,5292,39.244198,62,252,14227.05469,78703.21094,2,3,53.794222,45.939778,2927.830647,3515.773433,255,4232860385,3504139235,255,0.087266,0.043339,0.043927,96,529,1,2202,2,1,1,1,1,2,0,0,1,2,2,0,tcp,http,FIN,1
6e-06,2,0,180,0,166666.6608,254,0,119999992.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,egp,-,INT,1
0.786827,10,6,588,268,19.06391,254,252,5388.731934,2277.501953,2,1,87.424111,144.159594,4241.758722,208.473109,255,1306952749,1936518932,255,0.13757,0.066026,0.071544,59,45,0,0,3,1,1,1,1,1,0,0,0,2,3,0,tcp,-,FIN,1
1.22773,14,8,8940,354,17.104738,254,252,54096.58203,2019.988037,4,1,92.710075,159.786719,7400.769832,222.762391,255,93873647,2227494063,255,0.178434,0.109215,0.069219,639,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
2e-06,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,2,1,1,0,0,0,2,1,0,udp,-,INT,1
0.486039,10,6,848,268,30.86172,254,252,12575.12207,3686.946777,2,1,51.445444,86.600797,2583.005428,116.615031,255,1177549780,178588553,255,0.127398,0.053024,0.074374,85,45,1,0,1,1,1,1,1,1,0,0,1,4,1,0,tcp,http,FIN,1
2.462108,26,72,1358,75272,39.397136,62,252,4243.518555,241181.9531,6,34,98.484318,33.007296,5152.846376,2983.026924,255,732462010,3521427024,255,0.218585,0.117728,0.100857,52,1045,0,0,1,1,1,1,1,2,0,0,0,1,1,0,tcp,-,FIN,1
0.64312,10,6,2530,268,23.323797,254,252,28324.41797,2786.41626,2,1,64.957444,115.747797,3146.176658,158.528906,255,2413617228,3269178432,255,0.167176,0.064371,0.102805,253,45,0,0,7,1,1,1,1,5,0,0,0,1,5,0,tcp,-,FIN,1
0.235583,10,8,850,1850,72.161402,254,252,25978.10547,54978.5,2,2,26.175889,31.903285,1407.62583,58.294266,255,2637435998,483716333,255,0.055478,0.006872,0.048606,85,231,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,http,FIN,1
2.238888,40,22,30969,1700,27.245668,62,252,107892.8438,5799.307617,17,8,57.383361,104.207711,4268.753232,144.986766,255,4260909818,2578993963,255,0.124095,0.050518,0.073577,774,77,0,0,1,1,1,1,1,1,0,0,0,3,2,0,tcp,smtp,FIN,1
0.503096,10,8,798,1170,33.790769,62,252,11433.20606,16283.17481,2,2,55.899556,67.79257,3238.488345,97.388883,255,1089958788,2136781396,255,0.078438,0.027513,0.050925,80,146,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,http,FIN,1
9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,3,1,6,0,0,0,3,6,0,udp,-,INT,1
59.289974,102,0,7956,0,1.703492,254,0,1062.979004,0.0,0,0,600.72975,0.0,679.970375,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,33,6,3,3,3,3,0,0,0,3,3,0,udp,dns,REQ,1
1.408271,26,24,3474,3168,34.794441,254,252,18979.30273,17246.68164,10,10,56.330841,59.637219,2918.469919,77.626102,255,2724308401,2998236088,255,0.069996,0.024143,0.045853,134,132,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
1.394045,10,8,910,354,12.194728,254,252,4699.991699,1778.995605,2,1,152.420333,184.859578,8799.995074,363.676094,255,375469041,1355771116,255,0.199973,0.100021,0.099952,91,44,0,0,2,1,2,2,1,4,0,0,0,2,2,0,tcp,http,FIN,1
1.755589,156,28,195095,1214,104.23852,254,252,883327.5,5336.101074,75,1,11.227303,63.158668,1220.43795,75.766422,255,4139196724,2645444965,255,0.127752,0.050303,0.077449,1251,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,1
2.378608,10,10,888,1580,7.987865,62,252,2690.649414,4782.629395,2,2,264.205778,255.638,19666.35847,467.12975,255,3444899541,3244936603,255,0.20438,0.077863,0.126517,89,158,1,326,1,1,1,1,1,3,0,0,1,2,1,0,tcp,http,FIN,1
0.786748,10,8,1820,354,21.607936,254,252,16655.9043,3152.216553,2,1,87.416444,96.43057,4559.968013,184.384,255,1914925970,403543216,255,0.201481,0.111086,0.090395,182,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.811632,12,10,1138,826,25.873796,254,252,10290.37793,7333.373047,3,2,70.770634,83.563109,4965.905544,127.494492,255,2548616973,734091598,255,0.104806,0.059555,0.045251,95,83,0,0,7,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,1
2.468972,30,100,1394,108816,52.248467,62,252,4367.810059,349061.875,7,48,85.10752,24.540485,4136.686858,2203.463162,255,1789686958,1454934621,255,0.096371,0.039463,0.056908,46,1088,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,pop3,FIN,1
0.817405,10,8,564,354,20.797524,254,252,4971.831543,3033.991699,2,1,84.672444,112.405289,5880.586232,152.287328,255,1639271628,1640418785,255,0.098554,0.030565,0.067989,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
32.626911,20,14,1868,622,1.011435,254,252,435.223541,141.723495,6,1,1717.205895,2504.3125,225801.4056,8262.17,255,1090915247,4210164497,255,0.079047,0.040233,0.038814,93,44,0,0,8,1,2,2,2,3,0,0,0,2,3,0,tcp,-,FIN,1
0.549199,10,6,784,268,27.312505,254,252,10284.06836,3262.933838,2,1,49.854667,94.685398,2525.301038,125.208922,255,2910691774,4153289547,255,0.146471,0.075771,0.0707,78,45,0,0,1,1,2,1,1,1,0,0,0,1,1,0,tcp,http,FIN,1
8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,vrrp,-,INT,1
1.794558,48,22,40654,2826,38.449578,254,252,177460.9688,12027.47363,21,7,37.46466,76.734383,2659.135378,99.58232,255,3007166201,3160840574,255,0.250146,0.183128,0.067018,847,128,0,0,1,1,2,1,1,1,0,0,0,1,2,0,tcp,-,FIN,1
1e-05,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,7,2,1,1,1,3,0,0,0,1,5,0,udp,-,INT,1
0.300722,10,6,840,268,49.879955,254,252,20111.59766,5958.992188,2,1,33.413556,57.293801,2504.317624,111.947461,255,62812062,1413534712,255,0.028886,0.008641,0.020245,84,45,1,0,1,1,9,1,1,26,0,0,1,9,1,0,tcp,http,FIN,1
2.413928,88,30,92749,2222,48.468719,62,252,303889.75,7118.687988,41,8,27.735403,81.645586,2668.638487,113.620289,255,3032361757,1654098320,255,0.088252,0.046197,0.042055,1054,74,0,0,1,1,2,1,1,4,0,0,0,2,1,0,tcp,smtp,FIN,1
0.664518,12,8,1200,724,28.592153,254,252,13242.68164,7632.600098,3,2,58.180362,85.253289,3123.429998,106.492484,255,1488553115,2734966180,255,0.131306,0.06774,0.063566,100,91,0,0,7,1,1,1,1,3,0,0,0,3,3,0,tcp,-,FIN,1
1.654489,16,12,890,678,16.319238,254,252,4037.500244,3007.575195,4,4,110.299266,140.887,5986.009625,195.123781,255,3781975273,4019329640,255,0.150624,0.081712,0.068912,56,57,0,0,3,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,1
0.44629,14,12,1208,844,56.01739,254,252,20112.48438,13874.38672,4,4,33.164694,39.823453,1739.495482,48.548516,255,2866468790,1050441026,255,0.054522,0.008223,0.046299,86,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,ftp,FIN,1
5.779586,24,20,1755,877,7.439979,254,252,2328.19458,1154.407959,8,8,251.278641,301.109219,22304.26703,787.705812,255,3798621427,2651156666,255,0.107771,0.058505,0.049266,73,44,0,0,9,1,2,2,1,2,0,0,0,3,7,0,tcp,-,FIN,1
0.565063,10,6,672,268,26.545713,254,252,8565.416992,3171.327881,2,1,51.357444,90.825203,2721.633479,122.052836,255,729466860,835234740,255,0.155022,0.110926,0.044096,67,45,0,0,10,1,1,1,1,1,0,0,0,2,3,0,tcp,-,FIN,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,14,13,13,29,0,0,0,14,28,0,udp,dns,INT,1
4e-06,2,0,342,0,250000.0006,254,0,342000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,171,0,0,0,8,2,2,2,1,2,0,0,0,3,7,0,udp,-,INT,1
0.520522,10,6,1086,268,28.817226,254,252,15031.06543,3442.697998,2,1,55.113333,95.778,3363.713945,159.718703,255,4090464403,2618620620,255,0.10115,0.041627,0.059523,109,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
1.800197,52,248,2466,304593,166.092933,62,252,10749.93457,1348141.375,6,122,35.283904,7.196113,1950.735896,871.242515,255,4199522005,39077872,255,0.030676,0.022749,0.007927,47,1228,0,0,2,1,2,1,1,1,0,0,0,2,1,0,tcp,-,FIN,1
5e-06,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,3,3,3,36,0,0,0,3,36,0,udp,dns,INT,1
0.202611,10,6,1824,268,74.033493,254,252,64833.59766,8844.53418,2,1,21.674,38.778801,1158.345773,68.768008,255,3992502477,2681358593,255,0.055638,0.008708,0.04693,182,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
2.048507,36,22,22265,1828,27.825143,62,252,84537.66406,6814.719238,15,8,60.250206,93.519859,4197.123666,134.482219,255,1585622656,866609522,255,0.150421,0.067085,0.083336,618,83,0,0,1,1,2,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
1.231369,18,12,9138,678,23.551023,254,252,56074.17188,4041.030762,6,4,72.433472,105.771453,4255.998897,183.972563,255,3636645754,1624735976,255,0.13659,0.06726,0.06933,508,57,0,0,3,1,2,1,1,1,0,0,0,2,5,0,tcp,-,FIN,1
1.989392,10,8,564,354,8.545324,254,252,2042.835205,1246.612061,2,1,221.043556,266.435719,12835.48075,402.651719,255,2272800631,908328501,255,0.221664,0.123546,0.098118,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,1
0.687813,16,10,900,556,36.347089,254,252,9816.62207,5827.165527,5,3,45.854199,69.076219,2489.5801,100.917391,255,3598239083,4146149941,255,0.119969,0.054339,0.06563,56,56,0,0,7,1,1,1,1,1,0,0,0,1,7,0,tcp,-,FIN,1
1.193862,10,6,564,268,12.564267,254,252,3404.078613,1501.011108,2,1,128.824111,211.679797,7155.642195,368.579281,255,3499563726,4028537278,255,0.269963,0.135461,0.134502,56,45,0,0,2,1,2,1,1,1,0,0,0,2,5,0,tcp,-,FIN,1
0.409399,10,6,864,268,36.639073,254,252,15202.77246,4377.147949,2,1,43.492333,73.249797,2316.686456,122.874805,255,3477732604,3807517626,255,0.109363,0.043141,0.066222,86,45,1,0,1,1,1,1,1,1,0,0,1,9,1,0,tcp,http,FIN,1
9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,sprite-rpc,-,INT,1
0.508602,12,8,1060,702,37.357303,254,252,15288.96777,9673.575195,3,2,45.170272,51.13057,2453.884822,67.368961,255,1352614253,575953291,255,0.206737,0.150687,0.05605,88,88,0,0,3,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,20,17,17,33,0,0,0,19,31,0,udp,dns,INT,1
5e-06,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,2,2,3,1,1,2,0,0,0,1,6,0,udp,-,INT,1
8e-06,2,0,1264,0,125000.0003,62,0,632000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,632,0,0,0,2,2,1,1,1,1,0,0,0,10,1,0,udp,-,INT,1
1.088544,12,10,1004,848,19.291824,254,252,6768.674316,5614.839355,3,2,96.407094,110.551336,5818.639409,166.742297,255,268324605,454743241,255,0.189027,0.093576,0.095451,84,85,0,0,2,1,2,1,1,1,0,0,0,1,2,0,tcp,-,FIN,1
2.690294,28,20,14824,1736,17.470209,62,252,42508.36328,4906.526855,11,8,99.63952,136.818469,5834.43225,154.003516,255,3376233279,2425500801,255,0.184848,0.09074,0.094108,529,87,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,smtp,FIN,1
9e-06,2,0,1362,0,111111.1072,254,0,605333312.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,681,0,0,0,36,2,8,8,1,36,0,0,0,8,36,0,udp,-,INT,1
1.056955,10,8,564,354,16.08394,254,252,3845.007568,2346.363037,2,1,117.439444,138.338422,6778.073734,216.922578,255,4222546224,621901852,255,0.247134,0.087816,0.159318,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.549589,10,6,490,268,27.293124,254,252,6419.342773,3260.618408,2,1,60.954,91.173,2920.682558,133.364375,255,708418227,2724279259,255,0.160041,0.093714,0.066327,49,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,tcp,-,FIN,1
0.607412,10,8,620,354,27.987594,254,252,7349.212891,4082.895996,2,1,64.776111,74.676141,4118.477482,133.886891,255,783932709,3100383339,255,0.151535,0.084676,0.066859,62,44,0,0,3,1,2,2,1,3,0,0,0,3,3,0,tcp,-,FIN,1
1.957102,56,24,49459,1970,40.365807,62,252,198562.9844,7717.533691,24,8,35.583672,78.966914,2702.326017,113.339375,255,661406966,4048190252,255,0.234857,0.122377,0.11248,883,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
11.32145,4,0,400,0,0.264984,254,0,211.986969,0.0,0,0,3773.81675,0.0,5336.978,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,rvd,-,INT,1
8e-06,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,udp,-,INT,1
0.72546,8,8,364,918,20.676536,62,252,3517.768066,8866.098633,1,2,103.637143,98.103711,6888.419504,181.095578,255,391691827,78472346,255,0.09126,0.038084,0.053176,46,115,0,0,1,1,2,1,1,2,0,0,0,2,1,0,tcp,ftp-data,FIN,1
0.240725,10,10,766,4078,78.928239,62,252,22930.73047,121998.1328,2,3,26.747222,25.927556,1275.979962,1856.322695,255,1493892887,2921997825,255,0.053012,0.006724,0.046288,77,408,1,1597,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
5e-06,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,7,13,0,0,0,22,13,0,udp,dns,INT,1
1.304935,10,8,564,354,13.027469,254,252,3114.331299,1900.477783,2,1,141.694556,174.217422,8446.832088,285.895062,255,3195935999,1863640750,255,0.16295,0.085408,0.077542,56,44,0,0,1,1,1,1,1,1,0,0,0,1,4,0,tcp,-,FIN,1
